,Province_State,week,Confirmed,Date_Time
627,California,2021-12,25974472,2021-03-28
628,California,2021-13,26108650,2021-04-04
629,California,2021-14,26246057,2021-04-11
630,California,2021-15,26402390,2021-04-18
631,California,2021-16,26518006,2021-04-25
632,California,2021-17,26614143,2021-05-02
633,California,2021-18,26707540,2021-05-09
634,California,2021-19,26792927,2021-05-16
635,California,2021-20,26861985,2021-05-23
636,California,2021-21,26936200,2021-05-30
637,California,2021-22,27001274,2021-06-06
638,California,2021-23,27051488,2021-06-13
639,California,2021-24,27098369,2021-06-20
640,California,2021-25,27155753,2021-06-27
641,California,2021-26,27203619,2021-07-04
642,California,2021-27,27273124,2021-07-11
643,California,2021-28,27434329,2021-07-18
644,California,2021-29,27700829,2021-07-25
645,California,2021-30,28092304,2021-08-01
646,California,2021-31,28636027,2021-08-08
647,California,2021-32,29238213,2021-08-15
648,California,2021-33,29920688,2021-08-22
649,California,2021-34,30641239,2021-08-29
650,California,2021-35,31347114,2021-09-05
651,California,2021-36,31883614,2021-09-12
652,California,2021-37,32378008,2021-09-19
653,California,2021-38,32770822,2021-09-26
654,California,2021-39,33136555,2021-10-03
655,California,2021-40,33451315,2021-10-10
656,California,2021-41,33725051,2021-10-17
657,California,2021-42,33996897,2021-10-24
658,California,2021-43,34280963,2021-10-31
659,California,2021-44,34595306,2021-11-07
660,California,2021-45,34892103,2021-11-14
661,California,2021-46,35144247,2021-11-21
662,California,2021-47,35361146,2021-11-28
663,California,2021-48,35619210,2021-12-05
664,California,2021-49,35951992,2021-12-12
665,California,2021-50,36270047,2021-12-19
666,California,2021-51,36781169,2021-12-26
667,California,2021-52,32488738,2022-01-02
668,California,2022-00,5520951,2022-01-02
669,California,2022-01,40965626,2022-01-09
670,California,2022-02,46429358,2022-01-16
671,California,2022-03,51956147,2022-01-23
672,California,2022-04,56764653,2022-01-30
673,California,2022-05,59560207,2022-02-06
674,California,2022-06,61186429,2022-02-13
675,California,2022-07,62063139,2022-02-20
676,California,2022-08,62559854,2022-02-27
677,California,2022-09,53918372,2022-03-06
678,Colorado,2020-03,0,2020-01-26
679,Colorado,2020-04,0,2020-02-02
680,Colorado,2020-05,0,2020-02-09
681,Colorado,2020-06,0,2020-02-16
682,Colorado,2020-07,0,2020-02-23
683,Colorado,2020-08,0,2020-03-01
684,Colorado,2020-09,18,2020-03-08
685,Colorado,2020-10,301,2020-03-15
686,Colorado,2020-11,1813,2020-03-22
687,Colorado,2020-12,8546,2020-03-29
688,Colorado,2020-13,23709,2020-04-05
689,Colorado,2020-14,40825,2020-04-12
690,Colorado,2020-15,58395,2020-04-19
691,Colorado,2020-16,77708,2020-04-26
692,Colorado,2020-17,103696,2020-05-03
693,Colorado,2020-18,125324,2020-05-10
694,Colorado,2020-19,143917,2020-05-17
695,Colorado,2020-20,160061,2020-05-24
696,Colorado,2020-21,174606,2020-05-31
697,Colorado,2020-22,189626,2020-06-07
698,Colorado,2020-23,199516,2020-06-14
699,Colorado,2020-24,207978,2020-06-21
700,Colorado,2020-25,218589,2020-06-28
701,Colorado,2020-26,231392,2020-07-05
702,Colorado,2020-27,246409,2020-07-12
703,Colorado,2020-28,267848,2020-07-19
704,Colorado,2020-29,292547,2020-07-26
705,Colorado,2020-30,320291,2020-08-02
706,Colorado,2020-31,342730,2020-08-09
707,Colorado,2020-32,362490,2020-08-16
708,Colorado,2020-33,377421,2020-08-23
709,Colorado,2020-34,392433,2020-08-30
710,Colorado,2020-35,406001,2020-09-06
711,Colorado,2020-36,419890,2020-09-13
712,Colorado,2020-37,439036,2020-09-20
713,Colorado,2020-38,466631,2020-09-27
714,Colorado,2020-39,494801,2020-10-04
715,Colorado,2020-40,525772,2020-10-11
716,Colorado,2020-41,567877,2020-10-18
717,Colorado,2020-42,623301,2020-10-25
718,Colorado,2020-43,705120,2020-11-01
719,Colorado,2020-44,827845,2020-11-08
720,Colorado,2020-45,1007221,2020-11-15
721,Colorado,2020-46,1245914,2020-11-22
722,Colorado,2020-47,1480877,2020-11-29
723,Colorado,2020-48,1696937,2020-12-06
724,Colorado,2020-49,1910436,2020-12-13
725,Colorado,2020-50,2080514,2020-12-20
726,Colorado,2020-51,2215316,2020-12-27
727,Colorado,2020-52,1645050,2021-01-03
728,Colorado,2021-00,676333,2021-01-03
729,Colorado,2021-01,2449008,2021-01-10
730,Colorado,2021-02,2569201,2021-01-17
731,Colorado,2021-03,2657419,2021-01-24
732,Colorado,2021-04,2732916,2021-01-31
733,Colorado,2021-05,2798451,2021-02-07
734,Colorado,2021-06,2861217,2021-02-14
735,Colorado,2021-07,2915338,2021-02-21
736,Colorado,2021-08,2966193,2021-02-28
737,Colorado,2021-09,3023864,2021-03-07
738,Colorado,2021-10,3075573,2021-03-14
739,Colorado,2021-11,3123178,2021-03-21
740,Colorado,2021-12,3176180,2021-03-28
741,Colorado,2021-13,3236230,2021-04-04
742,Colorado,2021-14,3307016,2021-04-11
743,Colorado,2021-15,3385506,2021-04-18
744,Colorado,2021-16,3465220,2021-04-25
745,Colorado,2021-17,3550133,2021-05-02
746,Colorado,2021-18,3625189,2021-05-09
747,Colorado,2021-19,3689361,2021-05-16
748,Colorado,2021-20,3739985,2021-05-23
749,Colorado,2021-21,3779667,2021-05-30
750,Colorado,2021-22,3811072,2021-06-06
751,Colorado,2021-23,3840060,2021-06-13
752,Colorado,2021-24,3865843,2021-06-20
753,Colorado,2021-25,3885490,2021-06-27
754,Colorado,2021-26,3905330,2021-07-04
755,Colorado,2021-27,3924751,2021-07-11
756,Colorado,2021-28,3949464,2021-07-18
757,Colorado,2021-29,3975187,2021-07-25
758,Colorado,2021-30,4009259,2021-08-01
759,Colorado,2021-31,4054003,2021-08-08
760,Colorado,2021-32,4105350,2021-08-15
761,Colorado,2021-33,4166206,2021-08-22
762,Colorado,2021-34,4241259,2021-08-29
763,Colorado,2021-35,4322763,2021-09-05
764,Colorado,2021-36,4412292,2021-09-12
765,Colorado,2021-37,4505936,2021-09-19
766,Colorado,2021-38,4594875,2021-09-26
767,Colorado,2021-39,4681074,2021-10-03
768,Colorado,2021-40,4778359,2021-10-10
769,Colorado,2021-41,4889615,2021-10-17
770,Colorado,2021-42,5000497,2021-10-24
771,Colorado,2021-43,5129515,2021-10-31
772,Colorado,2021-44,5269620,2021-11-07
773,Colorado,2021-45,5417986,2021-11-14
774,Colorado,2021-46,5570786,2021-11-21
775,Colorado,2021-47,5712540,2021-11-28
776,Colorado,2021-48,5823648,2021-12-05
777,Colorado,2021-49,5938552,2021-12-12
778,Colorado,2021-50,6031408,2021-12-19
779,Colorado,2021-51,6141823,2021-12-26
780,Colorado,2021-52,5443951,2022-01-02
781,Colorado,2022-00,929275,2022-01-02
782,Colorado,2022-01,6776331,2022-01-09
783,Colorado,2022-02,7464514,2022-01-16
784,Colorado,2022-03,8084024,2022-01-23
785,Colorado,2022-04,8546763,2022-01-30
786,Colorado,2022-05,8817633,2022-02-06
787,Colorado,2022-06,8973080,2022-02-13
788,Colorado,2022-07,9076891,2022-02-20
789,Colorado,2022-08,9154169,2022-02-27
790,Colorado,2022-09,7889142,2022-03-06
791,Connecticut,2020-03,0,2020-01-26
792,Connecticut,2020-04,0,2020-02-02
793,Connecticut,2020-05,0,2020-02-09
794,Connecticut,2020-06,0,2020-02-16
795,Connecticut,2020-07,0,2020-02-23
796,Connecticut,2020-08,0,2020-03-01
797,Connecticut,2020-09,0,2020-03-08
798,Connecticut,2020-10,43,2020-03-15
799,Connecticut,2020-11,776,2020-03-22
800,Connecticut,2020-12,6062,2020-03-29
801,Connecticut,2020-13,25263,2020-04-05
802,Connecticut,2020-14,59975,2020-04-12
803,Connecticut,2020-15,104403,2020-04-19
804,Connecticut,2020-16,152225,2020-04-26
805,Connecticut,2020-17,190096,2020-05-03
806,Connecticut,2020-18,218055,2020-05-10
807,Connecticut,2020-19,244759,2020-05-17
808,Connecticut,2020-20,271852,2020-05-24
809,Connecticut,2020-21,289275,2020-05-31
810,Connecticut,2020-22,301528,2020-06-07
811,Connecticut,2020-23,310730,2020-06-14
812,Connecticut,2020-24,317813,2020-06-21
813,Connecticut,2020-25,321608,2020-06-28
814,Connecticut,2020-26,325831,2020-07-05
815,Connecticut,2020-27,329617,2020-07-12
816,Connecticut,2020-28,333499,2020-07-19
817,Connecticut,2020-29,338051,2020-07-26
818,Connecticut,2020-30,345666,2020-08-02
819,Connecticut,2020-31,351092,2020-08-09
820,Connecticut,2020-32,354853,2020-08-16
821,Connecticut,2020-33,359203,2020-08-23
822,Connecticut,2020-34,365130,2020-08-30
823,Connecticut,2020-35,371427,2020-09-06
824,Connecticut,2020-36,377128,2020-09-13
825,Connecticut,2020-37,385858,2020-09-20
826,Connecticut,2020-38,393672,2020-09-27
827,Connecticut,2020-39,402949,2020-10-04
828,Connecticut,2020-40,415846,2020-10-11
829,Connecticut,2020-41,432661,2020-10-18
830,Connecticut,2020-42,453654,2020-10-25
831,Connecticut,2020-43,484775,2020-11-01
832,Connecticut,2020-44,528591,2020-11-08
833,Connecticut,2020-45,590440,2020-11-15
834,Connecticut,2020-46,676262,2020-11-22
835,Connecticut,2020-47,758955,2020-11-29
836,Connecticut,2020-48,851663,2020-12-06
837,Connecticut,2020-49,978866,2020-12-13
838,Connecticut,2020-50,1099662,2020-12-20
839,Connecticut,2020-51,1188053,2020-12-27
840,Connecticut,2020-52,905281,2021-01-03
841,Connecticut,2021-00,375828,2021-01-03
842,Connecticut,2021-01,1395924,2021-01-10
843,Connecticut,2021-02,1525363,2021-01-17
844,Connecticut,2021-03,1631326,2021-01-24
845,Connecticut,2021-04,1722496,2021-01-31
846,Connecticut,2021-05,1794188,2021-02-07
847,Connecticut,2021-06,1854388,2021-02-14
848,Connecticut,2021-07,1897862,2021-02-21
849,Connecticut,2021-08,1942361,2021-02-28
850,Connecticut,2021-09,1984482,2021-03-07
851,Connecticut,2021-10,2020074,2021-03-14
852,Connecticut,2021-11,2060828,2021-03-21
853,Connecticut,2021-12,2112875,2021-03-28
854,Connecticut,2021-13,2174709,2021-04-04
855,Connecticut,2021-14,2230058,2021-04-11
856,Connecticut,2021-15,2285268,2021-04-18
857,Connecticut,2021-16,2328861,2021-04-25
858,Connecticut,2021-17,2363913,2021-05-02
859,Connecticut,2021-18,2390029,2021-05-09
860,Connecticut,2021-19,2408924,2021-05-16
861,Connecticut,2021-20,2421088,2021-05-23
862,Connecticut,2021-21,2428727,2021-05-30
863,Connecticut,2021-22,2433453,2021-06-06
864,Connecticut,2021-23,2437414,2021-06-13
865,Connecticut,2021-24,2439821,2021-06-20
866,Connecticut,2021-25,2442297,2021-06-27
867,Connecticut,2021-26,2445373,2021-07-04
868,Connecticut,2021-27,2448082,2021-07-11
869,Connecticut,2021-28,2452525,2021-07-18
870,Connecticut,2021-29,2460490,2021-07-25
871,Connecticut,2021-30,2473796,2021-08-01
872,Connecticut,2021-31,2496277,2021-08-08
873,Connecticut,2021-32,2522595,2021-08-15
874,Connecticut,2021-33,2551579,2021-08-22
875,Connecticut,2021-34,2582215,2021-08-29
876,Connecticut,2021-35,2614373,2021-09-05
877,Connecticut,2021-36,2640873,2021-09-12
878,Connecticut,2021-37,2673759,2021-09-19
879,Connecticut,2021-38,2705713,2021-09-26
880,Connecticut,2021-39,2729297,2021-10-03
881,Connecticut,2021-40,2750269,2021-10-10
882,Connecticut,2021-41,2770093,2021-10-17
883,Connecticut,2021-42,2793960,2021-10-24
884,Connecticut,2021-43,2811771,2021-10-31
885,Connecticut,2021-44,2828630,2021-11-07
886,Connecticut,2021-45,2846642,2021-11-14
887,Connecticut,2021-46,2877357,2021-11-21
888,Connecticut,2021-47,2913720,2021-11-28
889,Connecticut,2021-48,2958697,2021-12-05
890,Connecticut,2021-49,3037159,2021-12-12
891,Connecticut,2021-50,3154347,2021-12-19
892,Connecticut,2021-51,3279928,2021-12-26
893,Connecticut,2021-52,2981592,2022-01-02
894,Connecticut,2022-00,510188,2022-01-02
895,Connecticut,2022-01,3854391,2022-01-09
896,Connecticut,2022-02,4313812,2022-01-16
897,Connecticut,2022-03,4621671,2022-01-23
898,Connecticut,2022-04,4818836,2022-01-30
899,Connecticut,2022-05,4915687,2022-02-06
900,Connecticut,2022-06,4972171,2022-02-13
901,Connecticut,2022-07,5017222,2022-02-20
902,Connecticut,2022-08,5049105,2022-02-27
903,Connecticut,2022-09,4342371,2022-03-06
904,Delaware,2020-03,0,2020-01-26
905,Delaware,2020-04,0,2020-02-02
906,Delaware,2020-05,0,2020-02-09
907,Delaware,2020-06,0,2020-02-16
908,Delaware,2020-07,0,2020-02-23
909,Delaware,2020-08,0,2020-03-01
910,Delaware,2020-09,0,2020-03-08
911,Delaware,2020-10,12,2020-03-15
912,Delaware,2020-11,163,2020-03-22
913,Delaware,2020-12,854,2020-03-29
914,Delaware,2020-13,2619,2020-04-05
915,Delaware,2020-14,7514,2020-04-12
916,Delaware,2020-15,14248,2020-04-19
917,Delaware,2020-16,21740,2020-04-26
918,Delaware,2020-17,32116,2020-05-03
919,Delaware,2020-18,39972,2020-05-10
920,Delaware,2020-19,48678,2020-05-17
921,Delaware,2020-20,57214,2020-05-24
922,Delaware,2020-21,63765,2020-05-31
923,Delaware,2020-22,67864,2020-06-07
924,Delaware,2020-23,70498,2020-06-14
925,Delaware,2020-24,73242,2020-06-21
926,Delaware,2020-25,76419,2020-06-28
927,Delaware,2020-26,81236,2020-07-05
928,Delaware,2020-27,87223,2020-07-12
929,Delaware,2020-28,91582,2020-07-19
930,Delaware,2020-29,96982,2020-07-26
931,Delaware,2020-30,102128,2020-08-02
932,Delaware,2020-31,106749,2020-08-09
933,Delaware,2020-32,111376,2020-08-16
934,Delaware,2020-33,116539,2020-08-23
935,Delaware,2020-34,119193,2020-08-30
936,Delaware,2020-35,123153,2020-09-06
937,Delaware,2020-36,128659,2020-09-13
938,Delaware,2020-37,134290,2020-09-20
939,Delaware,2020-38,139012,2020-09-27
940,Delaware,2020-39,144642,2020-10-04
941,Delaware,2020-40,151129,2020-10-11
942,Delaware,2020-41,157504,2020-10-18
943,Delaware,2020-42,164051,2020-10-25
944,Delaware,2020-43,171025,2020-11-01
945,Delaware,2020-44,179443,2020-11-08
946,Delaware,2020-45,191922,2020-11-15
947,Delaware,2020-46,209600,2020-11-22
948,Delaware,2020-47,232097,2020-11-29
949,Delaware,2020-48,258896,2020-12-06
950,Delaware,2020-49,296210,2020-12-13
951,Delaware,2020-50,335001,2020-12-20
952,Delaware,2020-51,366671,2020-12-27
953,Delaware,2020-52,280786,2021-01-03
954,Delaware,2021-00,116937,2021-01-03
955,Delaware,2021-01,433573,2021-01-10
956,Delaware,2021-02,470883,2021-01-17
957,Delaware,2021-03,503961,2021-01-24
958,Delaware,2021-04,532069,2021-01-31
959,Delaware,2021-05,552847,2021-02-07
960,Delaware,2021-06,571006,2021-02-14
961,Delaware,2021-07,585756,2021-02-21
962,Delaware,2021-08,598972,2021-02-28
963,Delaware,2021-09,612153,2021-03-07
964,Delaware,2021-10,624234,2021-03-14
965,Delaware,2021-11,637871,2021-03-21
966,Delaware,2021-12,650208,2021-03-28
967,Delaware,2021-13,664694,2021-04-04
968,Delaware,2021-14,680192,2021-04-11
969,Delaware,2021-15,697159,2021-04-18
970,Delaware,2021-16,714192,2021-04-25
971,Delaware,2021-17,727192,2021-05-02
972,Delaware,2021-18,737876,2021-05-09
973,Delaware,2021-19,745364,2021-05-16
974,Delaware,2021-20,753676,2021-05-23
975,Delaware,2021-21,759773,2021-05-30
976,Delaware,2021-22,762524,2021-06-06
977,Delaware,2021-23,764582,2021-06-13
978,Delaware,2021-24,766075,2021-06-20
979,Delaware,2021-25,767201,2021-06-27
980,Delaware,2021-26,768274,2021-07-04
981,Delaware,2021-27,769502,2021-07-11
982,Delaware,2021-28,771301,2021-07-18
983,Delaware,2021-29,773709,2021-07-25
984,Delaware,2021-30,777429,2021-08-01
985,Delaware,2021-31,783816,2021-08-08
986,Delaware,2021-32,793702,2021-08-15
987,Delaware,2021-33,807603,2021-08-22
988,Delaware,2021-34,824141,2021-08-29
989,Delaware,2021-35,842632,2021-09-05
990,Delaware,2021-36,861996,2021-09-12
991,Delaware,2021-37,884131,2021-09-19
992,Delaware,2021-38,906501,2021-09-26
993,Delaware,2021-39,928621,2021-10-03
994,Delaware,2021-40,950701,2021-10-10
995,Delaware,2021-41,970316,2021-10-17
996,Delaware,2021-42,987029,2021-10-24
997,Delaware,2021-43,1001424,2021-10-31
998,Delaware,2021-44,1013821,2021-11-07
999,Delaware,2021-45,1026299,2021-11-14
1000,Delaware,2021-46,1041699,2021-11-21
1001,Delaware,2021-47,1059277,2021-11-28
1002,Delaware,2021-48,1078010,2021-12-05
1003,Delaware,2021-49,1105957,2021-12-12
1004,Delaware,2021-50,1138144,2021-12-19
1005,Delaware,2021-51,1176429,2021-12-26
1006,Delaware,2021-52,1052047,2022-01-02
1007,Delaware,2022-00,183880,2022-01-02
1008,Delaware,2022-01,1357338,2022-01-09
1009,Delaware,2022-02,1503801,2022-01-16
1010,Delaware,2022-03,1628727,2022-01-23
1011,Delaware,2022-04,1704798,2022-01-30
1012,Delaware,2022-05,1743889,2022-02-06
1013,Delaware,2022-06,1765265,2022-02-13
1014,Delaware,2022-07,1779352,2022-02-20
1015,Delaware,2022-08,1789969,2022-02-27
1016,Delaware,2022-09,1540541,2022-03-06
1017,Diamond Princess,2020-03,0,2020-01-26
1018,Diamond Princess,2020-04,0,2020-02-02
1019,Diamond Princess,2020-05,0,2020-02-09
1020,Diamond Princess,2020-06,0,2020-02-16
1021,Diamond Princess,2020-07,0,2020-02-23
1022,Diamond Princess,2020-08,0,2020-03-01
1023,Diamond Princess,2020-09,0,2020-03-08
1024,Diamond Princess,2020-10,0,2020-03-15
1025,Diamond Princess,2020-11,239,2020-03-22
1026,Diamond Princess,2020-12,343,2020-03-29
1027,Diamond Princess,2020-13,343,2020-04-05
1028,Diamond Princess,2020-14,343,2020-04-12
1029,Diamond Princess,2020-15,343,2020-04-19
1030,Diamond Princess,2020-16,343,2020-04-26
1031,Diamond Princess,2020-17,343,2020-05-03
1032,Diamond Princess,2020-18,343,2020-05-10
1033,Diamond Princess,2020-19,343,2020-05-17
1034,Diamond Princess,2020-20,343,2020-05-24
1035,Diamond Princess,2020-21,343,2020-05-31
1036,Diamond Princess,2020-22,343,2020-06-07
1037,Diamond Princess,2020-23,343,2020-06-14
1038,Diamond Princess,2020-24,343,2020-06-21
1039,Diamond Princess,2020-25,343,2020-06-28
1040,Diamond Princess,2020-26,343,2020-07-05
1041,Diamond Princess,2020-27,343,2020-07-12
1042,Diamond Princess,2020-28,343,2020-07-19
1043,Diamond Princess,2020-29,343,2020-07-26
1044,Diamond Princess,2020-30,343,2020-08-02
1045,Diamond Princess,2020-31,343,2020-08-09
1046,Diamond Princess,2020-32,343,2020-08-16
1047,Diamond Princess,2020-33,343,2020-08-23
1048,Diamond Princess,2020-34,343,2020-08-30
1049,Diamond Princess,2020-35,343,2020-09-06
1050,Diamond Princess,2020-36,343,2020-09-13
1051,Diamond Princess,2020-37,343,2020-09-20
1052,Diamond Princess,2020-38,343,2020-09-27
1053,Diamond Princess,2020-39,343,2020-10-04
1054,Diamond Princess,2020-40,343,2020-10-11
1055,Diamond Princess,2020-41,343,2020-10-18
1056,Diamond Princess,2020-42,343,2020-10-25
1057,Diamond Princess,2020-43,343,2020-11-01
1058,Diamond Princess,2020-44,343,2020-11-08
1059,Diamond Princess,2020-45,343,2020-11-15
1060,Diamond Princess,2020-46,343,2020-11-22
1061,Diamond Princess,2020-47,343,2020-11-29
1062,Diamond Princess,2020-48,343,2020-12-06
1063,Diamond Princess,2020-49,343,2020-12-13
1064,Diamond Princess,2020-50,343,2020-12-20
1065,Diamond Princess,2020-51,343,2020-12-27
1066,Diamond Princess,2020-52,245,2021-01-03
1067,Diamond Princess,2021-00,98,2021-01-03
1068,Diamond Princess,2021-01,343,2021-01-10
1069,Diamond Princess,2021-02,343,2021-01-17
1070,Diamond Princess,2021-03,343,2021-01-24
1071,Diamond Princess,2021-04,343,2021-01-31
1072,Diamond Princess,2021-05,343,2021-02-07
1073,Diamond Princess,2021-06,343,2021-02-14
1074,Diamond Princess,2021-07,343,2021-02-21
1075,Diamond Princess,2021-08,343,2021-02-28
1076,Diamond Princess,2021-09,343,2021-03-07
1077,Diamond Princess,2021-10,343,2021-03-14
1078,Diamond Princess,2021-11,343,2021-03-21
1079,Diamond Princess,2021-12,343,2021-03-28
1080,Diamond Princess,2021-13,343,2021-04-04
1081,Diamond Princess,2021-14,343,2021-04-11
1082,Diamond Princess,2021-15,343,2021-04-18
1083,Diamond Princess,2021-16,343,2021-04-25
1084,Diamond Princess,2021-17,343,2021-05-02
1085,Diamond Princess,2021-18,343,2021-05-09
1086,Diamond Princess,2021-19,343,2021-05-16
1087,Diamond Princess,2021-20,343,2021-05-23
1088,Diamond Princess,2021-21,343,2021-05-30
1089,Diamond Princess,2021-22,343,2021-06-06
1090,Diamond Princess,2021-23,343,2021-06-13
1091,Diamond Princess,2021-24,343,2021-06-20
1092,Diamond Princess,2021-25,343,2021-06-27
1093,Diamond Princess,2021-26,343,2021-07-04
1094,Diamond Princess,2021-27,343,2021-07-11
1095,Diamond Princess,2021-28,343,2021-07-18
1096,Diamond Princess,2021-29,343,2021-07-25
1097,Diamond Princess,2021-30,343,2021-08-01
1098,Diamond Princess,2021-31,343,2021-08-08
1099,Diamond Princess,2021-32,343,2021-08-15
1100,Diamond Princess,2021-33,343,2021-08-22
1101,Diamond Princess,2021-34,343,2021-08-29
1102,Diamond Princess,2021-35,343,2021-09-05
1103,Diamond Princess,2021-36,343,2021-09-12
1104,Diamond Princess,2021-37,343,2021-09-19
1105,Diamond Princess,2021-38,343,2021-09-26
1106,Diamond Princess,2021-39,343,2021-10-03
1107,Diamond Princess,2021-40,343,2021-10-10
1108,Diamond Princess,2021-41,343,2021-10-17
1109,Diamond Princess,2021-42,343,2021-10-24
1110,Diamond Princess,2021-43,343,2021-10-31
1111,Diamond Princess,2021-44,343,2021-11-07
1112,Diamond Princess,2021-45,343,2021-11-14
1113,Diamond Princess,2021-46,343,2021-11-21
1114,Diamond Princess,2021-47,343,2021-11-28
1115,Diamond Princess,2021-48,343,2021-12-05
1116,Diamond Princess,2021-49,343,2021-12-12
1117,Diamond Princess,2021-50,343,2021-12-19
1118,Diamond Princess,2021-51,343,2021-12-26
1119,Diamond Princess,2021-52,294,2022-01-02
1120,Diamond Princess,2022-00,49,2022-01-02
1121,Diamond Princess,2022-01,343,2022-01-09
1122,Diamond Princess,2022-02,343,2022-01-16
1123,Diamond Princess,2022-03,343,2022-01-23
1124,Diamond Princess,2022-04,343,2022-01-30
1125,Diamond Princess,2022-05,343,2022-02-06
1126,Diamond Princess,2022-06,343,2022-02-13
1127,Diamond Princess,2022-07,343,2022-02-20
1128,Diamond Princess,2022-08,343,2022-02-27
