,Province_State,week,Death,Date_Time
986,Delaware,2021-32,12854,2021-08-15
987,Delaware,2021-33,12921,2021-08-22
988,Delaware,2021-34,13058,2021-08-29
989,Delaware,2021-35,13188,2021-09-05
990,Delaware,2021-36,13267,2021-09-12
991,Delaware,2021-37,13359,2021-09-19
992,Delaware,2021-38,13522,2021-09-26
993,Delaware,2021-39,13667,2021-10-03
994,Delaware,2021-40,13867,2021-10-10
995,Delaware,2021-41,14062,2021-10-17
996,Delaware,2021-42,14296,2021-10-24
997,Delaware,2021-43,14518,2021-10-31
998,Delaware,2021-44,14708,2021-11-07
999,Delaware,2021-45,14878,2021-11-14
1000,Delaware,2021-46,15035,2021-11-21
1001,Delaware,2021-47,15163,2021-11-28
1002,Delaware,2021-48,15273,2021-12-05
1003,Delaware,2021-49,15436,2021-12-12
1004,Delaware,2021-50,15598,2021-12-19
1005,Delaware,2021-51,15779,2021-12-26
1006,Delaware,2021-52,13673,2022-01-02
1007,Delaware,2022-00,2286,2022-01-02
1008,Delaware,2022-01,16125,2022-01-09
1009,Delaware,2022-02,16680,2022-01-16
1010,Delaware,2022-03,17099,2022-01-23
1011,Delaware,2022-04,17465,2022-01-30
1012,Delaware,2022-05,17852,2022-02-06
1013,Delaware,2022-06,18188,2022-02-13
1014,Delaware,2022-07,18595,2022-02-20
1015,Delaware,2022-08,18913,2022-02-27
1016,Delaware,2022-09,16264,2022-03-06
1017,Diamond Princess,2020-03,0,2020-01-26
1018,Diamond Princess,2020-04,0,2020-02-02
1019,Diamond Princess,2020-05,0,2020-02-09
1020,Diamond Princess,2020-06,0,2020-02-16
1021,Diamond Princess,2020-07,0,2020-02-23
1022,Diamond Princess,2020-08,0,2020-03-01
1023,Diamond Princess,2020-09,0,2020-03-08
1024,Diamond Princess,2020-10,0,2020-03-15
1025,Diamond Princess,2020-11,0,2020-03-22
1026,Diamond Princess,2020-12,0,2020-03-29
1027,Diamond Princess,2020-13,0,2020-04-05
1028,Diamond Princess,2020-14,0,2020-04-12
1029,Diamond Princess,2020-15,0,2020-04-19
1030,Diamond Princess,2020-16,0,2020-04-26
1031,Diamond Princess,2020-17,0,2020-05-03
1032,Diamond Princess,2020-18,0,2020-05-10
1033,Diamond Princess,2020-19,0,2020-05-17
1034,Diamond Princess,2020-20,0,2020-05-24
1035,Diamond Princess,2020-21,0,2020-05-31
1036,Diamond Princess,2020-22,0,2020-06-07
1037,Diamond Princess,2020-23,0,2020-06-14
1038,Diamond Princess,2020-24,0,2020-06-21
1039,Diamond Princess,2020-25,0,2020-06-28
1040,Diamond Princess,2020-26,0,2020-07-05
1041,Diamond Princess,2020-27,0,2020-07-12
1042,Diamond Princess,2020-28,0,2020-07-19
1043,Diamond Princess,2020-29,0,2020-07-26
1044,Diamond Princess,2020-30,0,2020-08-02
1045,Diamond Princess,2020-31,0,2020-08-09
1046,Diamond Princess,2020-32,0,2020-08-16
1047,Diamond Princess,2020-33,0,2020-08-23
1048,Diamond Princess,2020-34,0,2020-08-30
1049,Diamond Princess,2020-35,0,2020-09-06
1050,Diamond Princess,2020-36,0,2020-09-13
1051,Diamond Princess,2020-37,0,2020-09-20
1052,Diamond Princess,2020-38,0,2020-09-27
1053,Diamond Princess,2020-39,0,2020-10-04
1054,Diamond Princess,2020-40,0,2020-10-11
1055,Diamond Princess,2020-41,0,2020-10-18
1056,Diamond Princess,2020-42,0,2020-10-25
1057,Diamond Princess,2020-43,0,2020-11-01
1058,Diamond Princess,2020-44,0,2020-11-08
1059,Diamond Princess,2020-45,0,2020-11-15
1060,Diamond Princess,2020-46,0,2020-11-22
1061,Diamond Princess,2020-47,0,2020-11-29
1062,Diamond Princess,2020-48,0,2020-12-06
1063,Diamond Princess,2020-49,0,2020-12-13
1064,Diamond Princess,2020-50,0,2020-12-20
1065,Diamond Princess,2020-51,0,2020-12-27
1066,Diamond Princess,2020-52,0,2021-01-03
1067,Diamond Princess,2021-00,0,2021-01-03
1068,Diamond Princess,2021-01,0,2021-01-10
1069,Diamond Princess,2021-02,0,2021-01-17
1070,Diamond Princess,2021-03,0,2021-01-24
1071,Diamond Princess,2021-04,0,2021-01-31
1072,Diamond Princess,2021-05,0,2021-02-07
1073,Diamond Princess,2021-06,0,2021-02-14
1074,Diamond Princess,2021-07,0,2021-02-21
1075,Diamond Princess,2021-08,0,2021-02-28
1076,Diamond Princess,2021-09,0,2021-03-07
1077,Diamond Princess,2021-10,0,2021-03-14
1078,Diamond Princess,2021-11,0,2021-03-21
1079,Diamond Princess,2021-12,0,2021-03-28
1080,Diamond Princess,2021-13,0,2021-04-04
1081,Diamond Princess,2021-14,0,2021-04-11
1082,Diamond Princess,2021-15,0,2021-04-18
1083,Diamond Princess,2021-16,0,2021-04-25
1084,Diamond Princess,2021-17,0,2021-05-02
1085,Diamond Princess,2021-18,0,2021-05-09
1086,Diamond Princess,2021-19,0,2021-05-16
1087,Diamond Princess,2021-20,0,2021-05-23
1088,Diamond Princess,2021-21,0,2021-05-30
1089,Diamond Princess,2021-22,0,2021-06-06
1090,Diamond Princess,2021-23,0,2021-06-13
1091,Diamond Princess,2021-24,0,2021-06-20
1092,Diamond Princess,2021-25,0,2021-06-27
1093,Diamond Princess,2021-26,0,2021-07-04
1094,Diamond Princess,2021-27,0,2021-07-11
1095,Diamond Princess,2021-28,0,2021-07-18
1096,Diamond Princess,2021-29,0,2021-07-25
1097,Diamond Princess,2021-30,0,2021-08-01
1098,Diamond Princess,2021-31,0,2021-08-08
1099,Diamond Princess,2021-32,0,2021-08-15
1100,Diamond Princess,2021-33,0,2021-08-22
1101,Diamond Princess,2021-34,0,2021-08-29
1102,Diamond Princess,2021-35,0,2021-09-05
1103,Diamond Princess,2021-36,0,2021-09-12
1104,Diamond Princess,2021-37,0,2021-09-19
1105,Diamond Princess,2021-38,0,2021-09-26
1106,Diamond Princess,2021-39,0,2021-10-03
1107,Diamond Princess,2021-40,0,2021-10-10
1108,Diamond Princess,2021-41,0,2021-10-17
1109,Diamond Princess,2021-42,0,2021-10-24
1110,Diamond Princess,2021-43,0,2021-10-31
1111,Diamond Princess,2021-44,0,2021-11-07
1112,Diamond Princess,2021-45,0,2021-11-14
1113,Diamond Princess,2021-46,0,2021-11-21
1114,Diamond Princess,2021-47,0,2021-11-28
1115,Diamond Princess,2021-48,0,2021-12-05
1116,Diamond Princess,2021-49,0,2021-12-12
1117,Diamond Princess,2021-50,0,2021-12-19
1118,Diamond Princess,2021-51,0,2021-12-26
1119,Diamond Princess,2021-52,0,2022-01-02
1120,Diamond Princess,2022-00,0,2022-01-02
1121,Diamond Princess,2022-01,0,2022-01-09
1122,Diamond Princess,2022-02,0,2022-01-16
1123,Diamond Princess,2022-03,0,2022-01-23
1124,Diamond Princess,2022-04,0,2022-01-30
1125,Diamond Princess,2022-05,0,2022-02-06
1126,Diamond Princess,2022-06,0,2022-02-13
1127,Diamond Princess,2022-07,0,2022-02-20
1128,Diamond Princess,2022-08,0,2022-02-27
1129,Diamond Princess,2022-09,0,2022-03-06
1130,District of Columbia,2020-03,0,2020-01-26
1131,District of Columbia,2020-04,0,2020-02-02
1132,District of Columbia,2020-05,0,2020-02-09
1133,District of Columbia,2020-06,0,2020-02-16
1134,District of Columbia,2020-07,0,2020-02-23
1135,District of Columbia,2020-08,0,2020-03-01
1136,District of Columbia,2020-09,0,2020-03-08
1137,District of Columbia,2020-10,0,2020-03-15
1138,District of Columbia,2020-11,1,2020-03-22
1139,District of Columbia,2020-12,18,2020-03-29
1140,District of Columbia,2020-13,80,2020-04-05
1141,District of Columbia,2020-14,212,2020-04-12
1142,District of Columbia,2020-15,499,2020-04-19
1143,District of Columbia,2020-16,897,2020-04-26
1144,District of Columbia,2020-17,1453,2020-05-03
1145,District of Columbia,2020-18,1950,2020-05-10
1146,District of Columbia,2020-19,2438,2020-05-17
1147,District of Columbia,2020-20,2839,2020-05-24
1148,District of Columbia,2020-21,3132,2020-05-31
1149,District of Columbia,2020-22,3314,2020-06-07
1150,District of Columbia,2020-23,3493,2020-06-14
1151,District of Columbia,2020-24,3661,2020-06-21
1152,District of Columbia,2020-25,3783,2020-06-28
1153,District of Columbia,2020-26,3871,2020-07-05
1154,District of Columbia,2020-27,3949,2020-07-12
1155,District of Columbia,2020-28,4004,2020-07-19
1156,District of Columbia,2020-29,4060,2020-07-26
1157,District of Columbia,2020-30,4084,2020-08-02
1158,District of Columbia,2020-31,4112,2020-08-09
1159,District of Columbia,2020-32,4153,2020-08-16
1160,District of Columbia,2020-33,4200,2020-08-23
1161,District of Columbia,2020-34,4232,2020-08-30
1162,District of Columbia,2020-35,4259,2020-09-06
1163,District of Columbia,2020-36,4296,2020-09-13
1164,District of Columbia,2020-37,4322,2020-09-20
